customer_id,age,employment_type,employment_months,monthly_income,monthly_expenses,existing_debt,credit_history_months,income_stability,repayment_history,late_payment_count,transaction_count,avg_transaction,cashflow_volatility,digital_payment_ratio,account_age_months,suspicious_transaction_count,connected_accounts,device_fingerprint,loan_amount,loan_term,p_default,default,risk_band,fraud_flag
1450,55,salaried,74,88197.53644607583,43083.73555754959,331467.6818708139,88,0.9141346986134241,0.7287149559184574,1,70,3692.8916192185366,0.15790827485630948,0.7313520250080389,88,1,1,device_1450,907659.885303508,18,0.016057,0,LOW,False
1451,44,freelancer,49,83022.99583251798,60140.97842048989,0.0,12,0.5164464286014114,0.5,1,84,4295.784172892135,0.272026608663598,0.5182283062537879,12,2,0,device_1451,985419.1032410747,36,0.629803,1,HIGH,False
1452,37,small_shop_owner,15,60282.25098231429,29342.441294639106,0.0,87,0.7326573200978,0.8925618751091005,0,81,2173.514169973267,0.2491791145295409,0.3256351090380032,87,1,3,device_1452,135159.14207578776,6,0.016941,0,LOW,False
1453,24,online_seller,46,38222.928468248014,20685.44631223333,126504.43722748513,32,0.5790768478713684,0.7776264509313663,1,100,1241.1267787339996,0.4739594164863008,1.0,32,0,2,device_1453,150754.03883071934,12,0.385877,1,MEDIUM,False
1454,47,driver,49,52945.845809416816,27306.7137305381,205723.96330368257,44,0.8579708817291876,0.9586642520958135,1,40,4096.007059580715,0.0,0.5321331375870347,44,1,5,device_1454,380226.7939544843,36,0.230989,0,MEDIUM,False
1455,49,small_business_owner,107,100570.70926071433,66780.3537346829,0.0,90,0.7123080616786436,0.551253391446915,0,63,6360.0336890174185,0.3648946841041634,0.6626805914762289,90,1,2,device_1455,1167259.3135080922,12,0.031724,0,LOW,False
1456,41,informal_worker,28,33694.25658899653,18743.933094242253,0.0,1,0.5171406976872903,0.5,3,69,1629.907225586283,0.493359403272267,0.0799523406948636,18,1,1,device_1456,110309.75854749484,12,0.863102,1,HIGH,False
1457,44,salaried,33,86245.93293086172,61870.96664452195,0.0,43,0.88967772110796,0.8506737503394386,1,83,4472.599998399177,0.22818119422563615,0.5253971678696476,43,1,4,device_1457,705162.2933978605,6,0.08091,0,LOW,False
1458,31,freelancer,41,81610.20826175055,49570.622568164596,0.0,57,0.7116693553697323,0.7945250500527342,2,31,9594.314045451212,0.22233861790453047,0.5816838994102824,57,1,3,device_1458,261290.65578695122,6,0.15139,0,LOW,False
1459,38,small_shop_owner,49,87688.72814906806,63897.312319295655,194051.2308834715,32,0.7367301269237159,0.824138715076462,2,93,4122.407246406171,0.31089549204502653,0.3557115905816458,32,1,1,device_1459,886309.4344934539,18,0.297484,0,MEDIUM,False
1460,25,online_seller,48,51675.76137429689,24255.74908900891,397216.62807897065,32,0.5461898600721397,0.7421141579317553,1,80,1819.181181675668,0.5983549423649144,0.714363305322302,32,0,1,device_1460,274081.1031095014,24,0.654397,0,HIGH,False
1461,26,driver,13,50320.749440778796,25541.606003140663,0.0,39,0.711377737010043,0.6353481364743675,0,66,2321.9641821036967,0.4783499951124538,0.512013691307618,57,0,2,device_1461,216919.97508625753,18,0.20386,1,MEDIUM,False
1462,57,small_business_owner,103,161197.46661656804,106281.04258198632,579376.0530494883,111,0.8010963092226056,0.5948837969216334,2,66,9661.912961998756,0.31068806379301855,0.28454812156806514,111,2,2,device_1462,1332095.7800956431,36,0.037776,0,LOW,False
1463,41,informal_worker,6,31538.716588104493,21569.934560874997,0.0,21,0.239335580177178,0.5360138257738868,1,77,1680.7741216266231,0.5481030073958959,0.38656645889417107,21,0,1,device_1463,186024.89199528444,6,0.788189,1,HIGH,False
1464,45,salaried,31,148868.60425267206,117611.1881028035,0.0,118,0.6046658186324685,0.7969369030177521,0,91,7754.583830954077,0.27504411228195347,0.7293995935550333,118,0,3,device_1464,1724637.816323682,12,0.008987,0,LOW,False
1465,31,freelancer,30,50288.021266533186,36247.9070083408,0.0,16,0.4762214407022727,0.6449178638980116,2,29,7499.566967242925,0.33202493845196257,0.8173997781569372,17,0,3,device_1465,132803.2333712578,24,0.611275,0,HIGH,False
1466,33,small_shop_owner,56,47882.58214826246,29531.300289082323,0.0,71,0.6488547407333346,0.8208124403023054,1,88,2013.4977469828857,0.4269845117130142,0.6216079194303018,71,0,3,device_1466,523180.12133705284,24,0.073057,0,LOW,False
1467,25,online_seller,9,94606.14899689009,40986.14620698699,0.0,28,0.42717708408092336,0.5391640749677902,0,45,5464.819494264932,0.5483576156317499,0.8390107236713756,28,0,3,device_1467,767525.9138377898,18,0.355955,1,MEDIUM,False
1468,32,driver,44,46162.2771895076,31628.820228904187,217596.2845357679,34,0.6641756962614856,0.8538158021622021,1,80,2372.161517167814,0.31988418915527633,0.6206919639271352,34,0,4,device_1468,483684.4255669941,18,0.492831,0,HIGH,False
1469,47,small_business_owner,43,56490.22303212662,39823.71524841124,381179.75504004635,84,0.7818998117916104,0.6398976946709313,0,47,5083.878542350371,0.48797188719737616,0.5279786078194612,84,1,1,device_1469,539446.0705050572,36,0.160095,0,LOW,False
1470,42,informal_worker,4,27941.271650076902,15303.98287567802,0.0,11,0.061744144090137565,0.5,2,80,1147.7987156758516,0.707833081832383,0.08733482374698795,16,6,6,device_70,122451.59669891797,6,0.964897,1,HIGH,True
1471,25,salaried,111,89465.05844555324,39355.701585125804,214348.8573690103,78,0.7627486557526139,0.6916389493469951,0,42,5622.2430835894,0.25995961027904224,0.881952235949848,78,0,4,device_1471,1008197.6088388453,12,0.020954,0,LOW,False
1472,34,freelancer,11,92243.07063356735,54882.249253893235,0.0,25,0.5079322098035978,0.3551153470856981,3,77,4276.538902900771,0.5902270475761708,0.6061634144544489,58,1,1,device_1472,421573.8772593315,24,0.544854,0,HIGH,False
1473,44,small_shop_owner,35,72489.66367139619,57099.71433994758,520149.1568322714,18,0.6707306175874002,0.5798509584539697,0,74,4629.7065681038575,0.5630608229662802,0.2531571005950129,24,0,3,device_1473,157459.02991736084,18,0.825907,1,HIGH,False
1474,31,online_seller,29,65024.69834157855,29776.861074475193,0.0,33,0.5279306264483175,0.33287287337558497,3,40,4466.529161171279,0.3270178738546681,0.8394547032586086,47,0,1,device_1474,351131.2369642189,24,0.333195,0,MEDIUM,False
1475,44,driver,42,30148.073216330216,19804.77628714455,0.0,27,0.47914513624771743,0.6953385336552822,0,91,1305.8094255260141,0.5205534699562561,0.44411891257151886,53,0,0,device_1475,90879.59518773112,36,0.322725,0,MEDIUM,False
1476,53,small_business_owner,109,67256.75578860252,42072.4081283426,0.0,98,0.5842275095484767,0.5584131700387086,0,61,4138.269651968125,0.474951856450688,0.6493263078698222,98,1,6,device_1476,491210.1866259766,18,0.033281,0,LOW,False
1477,47,informal_worker,10,17684.72629119335,13915.15254708885,0.0,15,0.16353838214434446,0.252749728991949,3,34,2455.6151553686204,0.5580407801610032,0.2094138533666221,53,6,8,device_77,113554.15672583546,24,0.969481,1,HIGH,True
1478,48,salaried,24,100596.18245758703,55978.971514322155,0.0,81,0.7077974425210604,0.78473094564032,0,36,9329.82858572036,0.2681774740806227,0.4968341849941655,81,1,1,device_1478,819404.0590435368,24,0.018953,0,LOW,False
1479,40,freelancer,12,100923.21711409712,51232.470464204045,631509.5433756527,8,0.5120066907248265,0.5,1,44,6986.245972391461,0.4980942661126476,1.0,29,2,1,device_1479,1013756.7279476391,36,0.756384,1,HIGH,False
1480,52,small_shop_owner,39,71250.93691540882,30093.550121564458,468334.3026121483,56,0.7378583867829319,0.4629287934649696,3,44,4103.66592566788,0.3158394250390099,0.23402358155488545,56,0,2,device_1480,208836.20227279633,36,0.374711,0,MEDIUM,False
1481,31,online_seller,26,95736.6928597551,42820.73713238036,0.0,4,0.42582662467495636,0.5,1,59,4354.651233801393,0.6620010838854685,0.9464791734795005,35,0,2,device_1481,204047.20978569274,6,0.444603,0,MEDIUM,False
1482,42,driver,35,48127.50189828101,35926.69999363639,0.0,29,0.6299546883582451,0.8036672048819914,0,65,3316.310768643359,0.5309334771598194,0.6097593444483105,56,0,5,device_1482,519241.8145141239,36,0.320569,1,MEDIUM,False
1483,54,small_business_owner,66,198903.04410867792,119948.1337547755,0.0,38,0.5586271880505368,0.8472189809968473,0,78,9226.779519598114,0.39741442503054875,0.6431624134653285,38,3,0,device_1483,1244372.580651392,18,0.129114,0,LOW,False
1484,28,informal_worker,35,26131.75071265269,14362.3552152948,0.0,13,0.33228565254223547,0.646070225188732,2,75,1148.988417223584,0.6954024547339887,0.12476711595605326,43,0,1,device_1484,192570.17664332164,18,0.848493,1,HIGH,False
1485,55,salaried,36,134955.1690943708,67985.85991521092,0.0,35,0.7874960829988276,0.5572140939951186,0,33,12361.06543912926,0.02086559581390951,0.722935220689673,35,0,3,device_1485,1491651.5350557643,6,0.045183,0,LOW,False
1486,35,freelancer,12,105184.0054339421,51335.585017188074,0.0,37,0.4881982975303564,0.7124711133500464,0,99,3111.2475767992773,0.6057482009702959,0.9698545584675142,37,1,1,device_1486,782365.3489593217,6,0.285282,1,MEDIUM,False
1487,60,small_shop_owner,86,47662.787160893946,31244.48538258941,0.0,16,0.8175633782213592,0.6357119042407563,1,73,2568.0398944594035,0.08042276852556951,0.2321136008525434,16,1,0,device_1487,204558.2686315648,12,0.403426,1,MEDIUM,False
1488,37,online_seller,27,55235.1513713412,33708.66424463629,325802.74531271827,10,0.6065024189076655,0.5,1,80,2528.1498183477215,0.4256460470865183,0.950689042634252,10,0,2,device_1488,427309.82895690546,18,0.813237,1,HIGH,False
1489,36,driver,32,45297.04973656911,24445.604800694793,0.0,44,0.5013527569872492,0.4936015612221363,1,70,2095.337554345268,0.5453025752064454,0.628813091720895,44,1,2,device_1489,337174.0036932312,18,0.247277,0,MEDIUM,False
1490,46,small_business_owner,60,101251.1538339869,52351.34527624089,0.0,58,0.7711121397256522,0.7278177939781711,3,53,5926.5673897631195,0.3446847093809473,0.6757977290899713,58,3,2,device_1490,733339.4373185369,24,0.083207,0,LOW,False
1491,18,informal_worker,27,28532.43423565273,12506.81249578816,97000.22969508219,1,0.45850802479701436,0.5,0,39,1924.1249993520246,0.6339746420285469,0.08936970841867527,53,0,2,device_1491,271799.0168307164,18,0.834811,1,HIGH,False
1492,41,salaried,118,60012.15378495161,38561.91239668086,0.0,100,0.8835741604352686,0.7277790286009805,0,41,5643.206692197199,0.13211708579167042,0.9723346443986829,100,2,1,device_1492,568798.8243422232,24,0.007192,0,LOW,False
1493,34,freelancer,18,78763.98671053132,52690.46432431252,0.0,45,0.420551140243195,0.4307653043998292,3,26,12159.337920995196,0.7279861554355397,1.0,54,0,1,device_1493,868055.5970560559,36,0.376206,0,MEDIUM,False
1494,52,small_shop_owner,34,60844.19739472809,38558.26366146095,0.0,63,0.4812762563402917,0.6295344212329852,1,86,2690.1114182414617,0.548625651722885,0.35399533305510145,63,1,6,device_1494,462327.0072788227,24,0.194921,1,LOW,False
1495,24,online_seller,35,78343.83535560995,50033.88063804611,0.0,10,0.5990606341528943,0.5,2,70,4288.618340403952,0.3112359602830543,0.9405780325797207,56,0,1,device_1495,866339.7307038652,18,0.328995,1,MEDIUM,False
1496,27,driver,26,33344.21537849165,22374.197124355178,262551.43796906783,16,0.6394112430477443,0.5738102989735099,3,23,5836.747075918742,0.41597805832591245,0.6380408815233868,30,0,1,device_1496,159005.27290609144,6,0.865179,1,HIGH,False
1497,48,small_business_owner,43,104789.96756234311,49110.872882169686,0.0,27,0.6705383331808868,0.6630675052734522,0,89,3310.8453628429,0.3836868786364166,0.3775095531462772,27,0,1,device_1497,865083.3460849224,36,0.11275,0,LOW,False
1498,26,informal_worker,30,27232.563777443153,15247.420783853233,0.0,20,0.22180137546263046,0.24337453967645845,1,65,1407.4542262018367,0.5920945268316992,0.1109161624231441,20,0,4,device_1498,101130.90977012306,12,0.902117,1,HIGH,False
1499,32,salaried,62,89072.64624194069,59154.741875305874,0.0,48,0.9991335958044001,0.6668837563314535,1,51,6959.381397094809,0.0,0.6060957500615153,49,1,1,device_1499,852638.9671737554,24,0.032974,0,LOW,False
1500,43,freelancer,9,59267.96920231076,47163.347795843816,150708.8144118079,23,0.7441366168572954,0.7701264930688495,0,38,7446.844388817445,0.26585091481706874,0.518469788397326,43,2,2,device_1500,377084.21264446503,6,0.368883,0,MEDIUM,False
1501,34,small_shop_owner,26,39781.7717311568,20517.79363896195,0.0,70,0.6345281814870116,0.7311065547403821,2,35,3517.3360523934775,0.28599379724646606,0.5793875972089674,70,0,1,device_1501,128834.83361812781,12,0.055147,0,LOW,False
1502,25,online_seller,8,65555.3098265419,48055.75368566098,0.0,7,0.707433307724697,0.5,3,66,4368.704880514634,0.2840577941177416,0.8949269682032598,56,1,2,device_1502,716831.0153300959,12,0.445554,0,MEDIUM,False
1503,37,driver,56,48340.25626329339,21116.54478973275,0.0,4,0.6214648157187129,0.5,1,82,1545.1130333950794,0.33644955282691685,0.5260033536973137,43,0,2,device_1503,281172.2355242653,6,0.304847,0,MEDIUM,False
1504,43,small_business_owner,72,151466.98004307778,96324.52323202368,0.0,64,0.7681500692265953,0.7459297400094309,0,77,7505.8070050927545,0.2559865710485181,0.6659679030218852,64,0,2,device_1504,1612101.8239675502,12,0.047178,0,LOW,False
1505,18,informal_worker,12,35364.20721548881,19100.768772577067,0.0,21,0.6039589023912963,0.4182220094332383,1,97,1181.4908519119833,0.28865005298411517,0.3813254552551063,57,0,2,device_1505,326560.6329868706,6,0.453018,0,HIGH,False
1506,35,salaried,68,66970.95191946837,36741.61727781079,0.0,85,1.0,0.5425527277712586,0,96,2296.351079863174,0.0,0.8070662398634599,85,1,1,device_1506,493931.78133690864,6,0.005312,0,LOW,False
1507,45,freelancer,22,113552.4568021212,74259.62207285374,364723.44281204714,13,0.5483013233974231,0.5907690039545497,2,23,19372.07532335315,0.4550553517187451,0.8787698563684477,37,1,2,device_1507,548833.9935056005,6,0.635015,1,HIGH,False
1508,37,small_shop_owner,39,58426.78985703751,44152.30770584951,355792.03121724265,58,0.5491850640857052,0.7295471199236139,2,47,5636.464813512704,0.40657600798608556,0.45632867031040725,58,1,1,device_1508,462919.82277435553,18,0.400191,0,MEDIUM,False
1509,22,online_seller,47,46257.947242017646,20801.229900882918,206246.50643486215,11,0.4728012571784963,0.5,2,81,1540.8318445098457,0.4997979410621086,1.0,15,0,3,device_1509,128636.50509519434,6,0.791341,1,HIGH,False
1510,39,driver,47,27786.52814685401,20802.34946419423,0.0,21,0.6025872931291993,0.6374366016485621,0,83,1503.7842986164503,0.2776963018556562,0.20763130550535247,30,1,1,device_1510,90841.90902279259,36,0.434127,0,MEDIUM,False
1511,59,small_business_owner,48,111334.35645531258,54885.66125714139,741908.7352098281,56,0.7298476288859624,0.9087719178910435,0,55,5987.526682597243,0.25238242615628514,0.8867751060762763,56,0,2,device_1511,935790.7449315888,6,0.081563,0,LOW,False
1512,55,informal_worker,20,28270.793002681377,16616.657424560326,0.0,5,0.06930297770314173,0.5,1,82,1215.852982284902,0.8408339104069475,0.22402508178696232,30,0,2,device_1512,184277.90025539167,24,0.929666,1,HIGH,False
1513,48,salaried,58,129205.89644200659,75114.58893757475,0.0,64,0.8456508995351104,0.9008197139502941,0,97,4646.263233252046,0.04222785109712185,1.0,64,1,3,device_1513,694883.1423228023,24,0.026559,0,LOW,False
1514,33,freelancer,29,80599.03166686415,53230.66822316842,0.0,46,0.4527378136773176,0.7031170043351016,1,77,4147.844277130006,0.342503259174452,0.6164981502003177,46,0,0,device_1514,220821.47489800525,6,0.253965,0,MEDIUM,False
1515,44,small_shop_owner,87,57907.41000293341,44240.125690492496,428575.9422195992,64,0.9391889435229062,0.7564971284638954,0,87,3051.043151068448,0.07090347558263262,0.3789575514461782,64,0,2,device_1515,297487.7624717149,24,0.187993,1,LOW,False
1516,25,online_seller,23,65211.54704532866,27136.590335442233,0.0,30,0.5504893330195256,0.48857551117748294,1,65,2504.9160309638983,0.47484201270828386,0.7897836615973107,30,4,5,device_16,293391.58070873027,6,0.376935,1,MEDIUM,True
1517,33,driver,29,27318.213616471894,17357.745092344154,0.0,12,0.6571133516704669,0.5,1,35,2975.6134444018553,0.3021550568688574,0.4973475768157196,12,1,5,device_1517,308144.03916121507,18,0.488618,1,HIGH,False
1518,52,small_business_owner,66,197788.80838957577,83550.24838407809,0.0,51,0.605111842269108,0.8004130804090229,0,61,8218.057218106042,0.4194581208604597,0.7879550318775829,60,1,0,device_1518,859030.461850736,12,0.030545,0,LOW,False
1519,42,informal_worker,19,27574.499736788635,20510.846143947012,129733.5661147621,19,0.17500457039283468,0.4847260374467517,1,47,2618.40589071664,0.8830109923488368,0.009088333738584337,19,1,2,device_1519,309012.59888948477,36,0.973024,1,HIGH,False
1520,44,salaried,109,146883.10286920826,63921.77998697675,0.0,33,0.8497040281958225,0.8107633219026622,0,73,5253.844930436445,0.15757496349641056,0.7706648271596761,46,0,3,device_1520,1349859.2229907617,24,0.024716,0,LOW,False
1521,32,freelancer,18,62408.29637372133,35325.393432955905,162704.6479874665,18,0.6126918569926654,0.6773538629919144,0,83,2553.6428987678964,0.4795199189554401,0.8877312377406545,34,0,1,device_1521,313787.7891289282,6,0.39766,0,MEDIUM,False
1522,54,small_shop_owner,27,66570.38857723292,39151.770064108874,0.0,27,0.5763958926616252,0.9171694587408864,0,96,2446.9856290068046,0.4865821081193253,0.46815047545677924,27,0,1,device_1522,189861.44163747368,36,0.208674,1,MEDIUM,False
1523,38,online_seller,4,54048.615802234446,33591.832680049134,129165.36684011051,21,0.3911719281043782,0.5229874004613566,2,93,2167.2150116160733,0.6353866560102327,0.9129784350990457,21,1,2,device_1523,494212.28502526437,24,0.689132,1,HIGH,False
1524,48,driver,31,39024.76872506629,16476.718813626467,0.0,5,0.5721666795916033,0.5,2,87,1136.325435422515,0.30132240910681385,0.5517779601490276,5,2,2,device_1524,131569.08126540785,18,0.528667,0,HIGH,False
1525,32,small_business_owner,84,124427.69169672448,76108.60678695563,0.0,36,0.6946987741755855,0.6806744949875495,2,73,6255.501927694983,0.2742734672433559,0.6163541132015042,49,0,3,device_1525,573437.6728478749,18,0.185151,0,LOW,False
1526,40,informal_worker,26,15712.70064808434,7753.086068048995,0.0,2,0.4070797090684327,0.5,2,60,775.3086068048995,0.539450597974325,0.4765360751732985,34,0,1,device_1526,35008.077926296355,36,0.748578,1,HIGH,False
1527,34,salaried,113,86862.64133692897,57332.52496880632,0.0,82,0.9171966365646989,0.9210379931019981,1,35,9828.432851795369,0.0,0.7751282680525464,82,11,9,device_27,946954.5385452412,18,0.020356,0,LOW,True
1528,25,freelancer,7,68604.59880388039,38549.16499395013,455547.2507714322,20,0.883756536444191,0.8394316388623282,0,21,11014.047141128609,0.0,0.7027108194116278,20,2,1,device_1528,793465.7395871403,6,0.558784,0,HIGH,False
1529,55,small_shop_owner,40,79574.09792942114,39233.397591956396,296644.45306030347,33,0.6973028307492973,0.9037017836666689,1,67,3513.438590324454,0.37519775391465776,0.3674758848102459,55,1,0,device_1529,306795.4504371859,36,0.210832,0,MEDIUM,False
1530,21,online_seller,19,46514.1992537344,36464.23769910038,174196.46461272181,5,0.670863629665631,0.5,3,58,3772.162520596591,0.24770621330955722,0.9602798980676956,7,0,3,device_1530,322032.57941871474,18,0.853379,0,HIGH,False
1531,41,driver,56,30164.753196534504,20369.202298501736,72921.37144601082,27,0.48149630226677975,0.6320193544705284,0,41,2980.8588729514736,0.5811021055958818,0.5322490559884416,27,0,0,device_1531,178072.2284519274,36,0.567148,1,HIGH,False
1532,34,small_business_owner,64,158635.40642205387,102868.45366733939,0.0,42,0.6848088933355384,0.6990945574914719,0,72,8572.371138944949,0.3159851668699312,1.0,43,1,1,device_1532,1713354.1441720827,24,0.104603,0,LOW,False
1533,51,informal_worker,34,18487.5271535414,14049.514159290778,0.0,7,0.30027914492500585,0.5,0,82,1028.013231167618,0.8088506912654315,0.1766224283918209,20,0,1,device_1533,129084.79383706777,18,0.913044,1,HIGH,False
1534,40,salaried,52,75810.54536602633,46518.38715991002,356490.7285335733,35,0.9574478063784718,0.789195575710348,1,57,4896.672332622107,0.1374566782097642,0.9106658773349416,48,1,2,device_1534,463628.5948480337,6,0.124505,0,LOW,False
1535,29,freelancer,48,80650.67780819692,55729.48916279704,0.0,47,0.3937022182715166,0.7748438409935655,0,46,7269.0638038430925,0.6496166720402446,0.6941117372164317,47,1,3,device_1535,296675.12755225203,6,0.274935,0,MEDIUM,False
1536,59,small_shop_owner,19,71595.25315184054,44859.637691683165,179577.23679092948,39,0.8127610656748588,0.8063760681656477,0,47,5726.762258512745,0.18164548514416032,0.5227349145718516,39,0,0,device_1536,675111.3956447712,24,0.163046,0,LOW,False
1537,23,online_seller,24,73185.34296491882,42347.24483459811,0.0,16,0.7039074541507007,0.8302750933309372,0,87,2920.4996437653867,0.21278942944547802,0.5435776090973847,35,2,3,device_1537,874686.9108885908,18,0.35073,1,MEDIUM,False
1538,31,driver,51,52779.818968967564,40868.19820901042,0.0,32,0.6369756714069348,0.5982838684877853,1,84,2919.1570149293157,0.3519117074788458,0.6564353834682083,32,2,2,device_1538,632000.2835172144,12,0.434805,0,MEDIUM,False
1539,41,small_business_owner,73,133743.6058019189,71584.92319529445,0.0,81,0.7366235200197949,0.9164319676824334,1,85,5053.053402020785,0.3159771705243231,0.820851643826098,81,0,2,device_1539,922060.6081230054,24,0.013845,0,LOW,False
1540,35,informal_worker,28,15307.90605019854,11095.840010249845,0.0,5,0.10720469913569058,0.5,0,93,715.8606458225706,0.823487696119545,0.0,44,1,2,device_1540,158623.59387693807,6,0.95004,1,HIGH,False
1541,53,salaried,37,73659.33928040745,56959.918665630896,168214.1231089843,119,0.9247748099835722,0.8624164230390746,0,22,15534.52327244479,0.05076176002650751,0.5622247048143661,119,4,0,device_1541,816607.8857383035,24,0.010414,0,LOW,False
1542,22,freelancer,36,69645.6248245964,40072.026771188874,0.0,48,0.6806077680043573,0.5059397790699964,3,65,3698.9563173405113,0.3900792281601688,0.5177271997408502,48,0,1,device_1542,819340.7916486487,6,0.297816,0,MEDIUM,False
1543,33,small_shop_owner,57,50816.59764045323,37076.43842996121,109259.00924189581,67,0.7232898632763134,0.7105417300810252,2,70,3177.980436853818,0.16672370776935316,0.46261846156197206,67,1,1,device_1543,600079.4999249012,24,0.197802,0,LOW,False
1544,21,online_seller,31,63461.95290535946,30823.332366886934,0.0,20,0.6129999003881748,0.45428781960241826,4,26,7113.076700050831,0.3121676757398328,1.0,44,0,4,device_1544,405581.8334312065,24,0.405145,1,MEDIUM,False
1545,35,driver,18,36602.75503909319,20206.994112710057,133263.33573614297,21,0.5323909640475314,0.805294464040357,0,42,2886.7134446728655,0.34413272831996455,0.8211927277950215,41,0,3,device_1545,401954.13405947713,18,0.449246,0,MEDIUM,False
1546,45,small_business_owner,90,183370.16191103015,127805.98506248255,792467.4966090319,79,0.6200518451804283,0.7410243089266112,0,26,29493.688860572896,0.343081903695495,0.773995290110407,79,1,2,device_1546,952646.6719295155,12,0.150703,0,LOW,False
1547,32,informal_worker,8,42709.38670247038,27192.73006727216,0.0,1,0.3965542969086001,0.5,2,93,1754.3696817594944,0.5147923206256163,0.19563131261002129,20,0,1,device_1547,164857.46261534104,12,0.93006,0,HIGH,False
1548,28,salaried,59,147235.18612780253,111090.68408493172,0.0,52,0.579486853374532,0.47669216375582846,1,71,9387.945133937892,0.384938455022085,0.7726069751287231,52,4,2,device_1548,1463994.179263226,24,0.10993,0,LOW,False
1549,45,freelancer,58,90855.74857402,64980.02949986244,638249.3685099048,50,0.6006014360948034,0.819427009352194,0,46,8475.656021721186,0.47485922610110465,0.7069872131229192,50,0,4,device_1549,635031.5837152909,12,0.517363,1,HIGH,False
1550,46,small_shop_owner,88,62778.338730977644,36562.91513103699,0.0,48,0.819117772176944,0.7639420863456342,1,32,6855.546587069436,0.2099341738164001,0.41967071370121506,48,0,6,device_1550,407061.8827852369,36,0.130175,0,LOW,False
1551,39,online_seller,33,96575.91267657798,44841.43536367441,0.0,22,0.7003704640658397,0.4050264739405927,2,50,5380.972243640929,0.3206018586076008,0.9719744712075211,22,0,2,device_1551,993641.7939933247,18,0.460873,0,HIGH,False
1552,27,driver,17,36155.74122822478,17262.212773420128,0.0,24,0.7088397857401999,0.5041499362149826,5,38,2725.612543171599,0.10135028892633433,0.7654940469196292,24,0,3,device_1552,122155.6109599476,24,0.257234,1,MEDIUM,False
1553,30,small_business_owner,46,135453.99548201426,89840.58564586396,0.0,57,0.7637790856126948,0.7552318284088275,0,41,13147.402777443507,0.19832123990314754,0.5484611409937503,57,0,1,device_1553,662617.5686525472,6,0.093072,1,LOW,False
1554,48,informal_worker,1,40585.31847237353,16492.96156104068,0.0,15,0.4155860239315436,0.555437513576447,2,80,1236.972117078051,0.5450075299734427,0.0,15,0,3,device_1554,269219.59997055784,6,0.836432,0,HIGH,False
1555,43,salaried,111,81148.85874180673,34500.25501608045,0.0,61,0.7180251145891722,0.887122008161526,3,87,2379.3279321434793,0.30185650421286647,0.5637545650849322,61,0,2,device_1555,265076.9011174434,12,0.023401,0,LOW,False
1556,25,freelancer,12,64586.540950658775,34554.48718515585,0.0,25,0.8001577483066693,0.5780196883514258,1,62,3343.982630821534,0.07829014384590866,0.4719242071382721,31,0,4,device_1556,236397.3937661482,24,0.210136,0,MEDIUM,False
1557,44,small_shop_owner,96,89383.35184745066,70154.43973681588,188962.24504338772,74,0.5163253697917412,0.6577284321449701,2,78,5396.495364370452,0.4857580927518446,0.501823752395109,74,0,2,device_1557,804806.6179011442,18,0.167216,0,LOW,False
1558,30,online_seller,36,73546.40588082942,57387.748575677695,0.0,45,0.6645883614802818,0.7593536435632567,0,96,3586.734285979856,0.3924155310919636,0.6694512857503889,45,1,0,device_1558,711361.2713424816,6,0.326376,1,MEDIUM,False
1559,38,driver,52,33237.39723765712,19747.55978687629,228497.57412106296,43,0.7187314874657298,0.6189796238654841,0,72,1645.6299822396907,0.17626137819085438,0.5537412200269778,57,1,1,device_1559,327579.59013852006,12,0.476546,1,HIGH,False
1560,34,small_business_owner,69,176022.14254808283,97140.89603174491,1049996.2899545664,87,0.8673321768603619,0.8308021709665214,0,93,6267.15458269322,0.0331776795589316,0.6093226637652549,87,0,2,device_1560,1462992.5471504892,24,0.035985,0,LOW,False
1561,23,informal_worker,13,37038.995377547835,26082.102146463676,0.0,12,0.47752460674777725,0.5,3,55,2845.320234159674,0.48982059709256964,0.1790048144982168,59,1,2,device_1561,274309.21753583744,36,0.826141,1,HIGH,False
1562,39,salaried,91,125267.92062052895,94654.61215480935,788263.8494095255,46,0.8542202178232955,0.7914026249953522,2,64,8873.869889513377,0.1271939271935084,0.7871206264251004,59,1,1,device_1562,561715.9340396189,18,0.235346,1,MEDIUM,False
1563,35,freelancer,23,73878.99049300395,33872.99801206477,521533.29548913485,25,0.5742346374232593,0.7107505113687416,0,94,2162.1062560892406,0.4326110285373427,0.6742637085635844,36,0,0,device_1563,737588.6245350546,18,0.597835,1,HIGH,False
1564,35,small_shop_owner,67,81126.14291956203,43834.04633366202,0.0,70,0.6436366629732228,0.7579124787764311,0,64,4109.441843780815,0.3934759364650465,0.7054015476810207,70,2,2,device_1564,265806.25333422975,6,0.059826,0,LOW,False
1565,35,online_seller,46,77465.59028016796,60031.73898517739,0.0,12,0.5013170722690699,0.5,0,39,9235.652151565753,0.4684397665990889,0.9493346256691011,36,0,0,device_1565,535617.6506118058,18,0.539775,1,HIGH,False
1566,43,driver,16,47765.47564643535,26162.209638404227,0.0,22,0.5824144138374951,0.753310577072678,0,28,5606.187779658048,0.43373669441231844,0.7267330304785908,54,1,3,device_1566,555977.7957922297,18,0.204716,0,MEDIUM,False
